activity_nr,reporting_id,state_flag,estab_name,site_address,site_city,site_state,site_zip,owner_type,owner_code,adv_notice,safety_hlth,sic_code,naics_code,insp_type,insp_scope,why_no_insp,union_status,safety_manuf,safety_const,safety_marit,health_manuf,health_const,health_marit,migrant,mail_street,mail_city,mail_state,mail_zip,host_est_key,nr_in_estab,open_date,case_mod_date,close_conf_date,close_case_date,ld_dt
111869624,950641,,WINDWARD YACHT CENTER,13645 FIJI WAY,MARINA DEL REY,CA,90292,A,0,N,S,3731,0,B,A,,B,,,X,,,,,,,,0,,19,3/5/91,,3/7/91,9/19/91,2011-10-14 16:38:47 EDT
111869632,950641,,JONES SCAFFOLD,10850 PICO BLVD.,LOS ANGELES,CA,90064,A,0,N,S,1799,0,G,B,,Y,,X,,,,,,16439 ILLINOIS AVE.,PARAMOUNT,CA,90723,,5,3/28/91,,6/24/91,9/8/94,2011-10-14 16:38:47 EDT
111869640,950641,,MONTGOMERY ELEVATOR COMPANY,10850 PICO BLVD.,LOS ANGELES,CA,90064,A,0,N,S,1796,0,G,B,,A,,X,,,,,,1345 W. 166TH STREET,GARDENA,CA,90247,,10,3/27/91,,6/28/91,7/1/91,2011-10-14 16:38:47 EDT
111869657,950641,,FARSHAD FEIZBAKHSH,8646 W. OLYMPIC BL.,LOS ANGELES,CA,90035,A,0,N,S,1731,0,F,D,C,N,,X,,,,,,127 N. OAKHURST DR.,BEVERLY HILLS,CA,90210,N090    000004393,,4/19/91,1/3/08,4/19/91,4/26/91,2011-10-14 16:38:47 EDT
111869665,950641,,LIGHTNER DEVELOPMENT,3320 W.ADAMS BLVD.,LOS ANGELES,CA,90018,A,0,N,S,1542,0,G,B,,B,,X,,,,,,,,,0,,2,5/7/91,,5/8/91,8/27/91,2011-10-14 16:38:47 EDT
111869673,950641,,GOLDEN ROCK CONSTRUCTION,3320 W. ADAMS BLVD.,LOS ANGELES,CA,90016,A,0,N,S,1794,0,A,B,,N,,X,,,,,,,,,0,,6,5/7/91,,7/16/91,6/16/94,2011-10-14 16:38:47 EDT
111869681,950641,,LACCD LOS ANGELES SOUTHWEST COLLEGE,1600 W. IMPERIAL HWY.,LOS ANGELES,CA,90044,A,0,N,S,8222,0,B,B,,Y,,,,,,,,,,,0,N090    000003497,225,3/12/91,8/24/07,3/12/91,3/29/91,2011-10-14 16:38:47 EDT
111869723,950641,,ALBERSTONE ENTERPRISES,8463 HIGUERA ST,CULVER CITY,CA,90232,A,0,N,H,4225,0,B,B,,N,,,,,,,,,,,0,N090    000014574,35,5/21/02,10/28/10,7/5/02,8/26/02,2011-10-14 16:38:47 EDT
111869731,950641,,IRWIN INDUSTRIES INC,324 W. EL SEGUNDO BLVD.,EL SEGUNDO,CA,90245,A,0,N,H,1799,0,B,B,,Y,,,,,,,,1580 W. CARSON ST,LONG BEACH,CA,90810,N090    000020163,600,4/16/02,9/17/09,5/2/02,5/7/02,2011-10-14 16:38:47 EDT
111869756,950643,,IBC WONDER BREAD,15640 ROSCOE BLVD.,VAN NUYS,CA,91406,A,0,N,S,2051,0,B,A,,Y,,,,,,,,,,,0,N078    000023282,28,3/7/00,,5/25/01,5/25/01,2011-10-14 16:38:47 EDT
111869764,950643,,PACOIMA YOUTH & FAMILY CENTER,11243 GLENOAKS BLVD.,PACOIMA,CA,91331,B,0,N,S,8322,0,B,A,,Y,,,,,,,,,,,0,N078    000025637,325,3/3/00,,4/7/00,11/7/00,2011-10-14 16:38:47 EDT
111869772,950642,,BNAY LEAH SCHEFRES DBA SCHEFRES FASHIONS,"1620 S. LOS ANGELES ST.,",L.A.,CA,90015,A,0,N,S,2337,0,H,A,,N,X,,,,,,,,,,0,N062    000014390,15,1/26/99,,1/26/99,3/13/02,2011-10-14 16:38:47 EDT
111869780,950642,,IN OL CHANG DBA JOO FU FASHION STUDIO,"722 S. LOS ANGELES ST., #300",L.A.,CA,90014,A,0,N,S,2337,0,H,A,,N,X,,,,,,,,,,0,N062    000014389,45,1/26/99,4/11/06,1/26/99,4/12/99,2011-10-14 16:38:47 EDT
111869806,950643,,ADRIANA'S FASHIONS,"551-A JESSIE ST.,",SAN FERNANDO,CA,91340,A,0,N,S,2389,0,H,A,,N,X,,,,,,,,,,0,N078    000025631,26,3/1/00,,3/1/00,3/7/00,2011-10-14 16:38:47 EDT
111869814,950643,,BON JON CO.,4440 1/2 YORK BLVD.,LOS ANGELES,CA,90041,A,0,N,S,2389,0,H,A,,N,X,,,,,,,"1498 W. SUNSET BLVD., SUITE 3",LOS ANGELES,CA,90026,N078    000025606,32,2/24/00,10/26/06,4/24/00,10/23/06,2011-10-14 16:38:47 EDT
111869822,950641,,AGNES FASHION INC.,2425 SO. HILL ST. #301,LOS ANGELES,CA,90007,A,0,N,H,2331,0,H,A,,N,,,,X,,,,3250 WILSHIRE BLVD. #2008,LOS ANGELES,CA,90010,N090    000020242,15,4/18/02,,5/7/02,6/28/02,2011-10-14 16:38:47 EDT
111869830,950641,,BLUE DIAMOND MATERIALS,354 W. WALNUT AVE.,CARSON,CA,90746,A,0,N,H,3531,0,A,B,,Y,,,,X,,,,"1100 E. ORANGETHORPE AVE., #200",ANAHEIM,CA,92801,N090    000020128,380,3/20/02,12/24/07,7/12/02,3/2/07,2011-10-14 16:38:47 EDT
111869848,950641,,RALPHS GROCERY COMPANY - STORE 274,1730 W. MANCHESTER AVE.,LOS ANGELES,CA,90047,A,0,N,H,5411,0,A,B,,Y,,,,,,,,1100 W ARTESIA BLVD.,COMPTON,CA,90220,N090    000020248,1000,4/30/02,1/18/08,9/9/02,11/12/02,2011-10-14 16:38:47 EDT
111869871,950641,,CA INSURANCE,"3440 WILSHIRE BLVD., 5TH FLR.",LOS ANGELES,CA,90010,C,0,N,H,9651,0,B,A,,Y,,,,,,,,,,,0,N090    000017907,80,12/26/91,12/19/07,2/14/92,8/7/92,2011-10-14 16:38:47 EDT
111869889,950641,,JOSE SIERRA,3046 - 12TH PL.,LOS ANGELES,CA,90006,C,0,N,H,7538,0,B,D,I,N,,,,,,,,,,,0,N090    000008772,,6/8/92,12/21/07,6/8/92,6/8/92,2011-10-14 16:38:47 EDT
111869905,950641,,KAISER PERMANENTE LOS ANGELES MEDICAL CENTER,1526 N. EDGEMONT ST.,LOS ANGELES,CA,90027,A,0,N,H,8069,0,B,B,,Y,,,,,,,,,,,0,N090    000010988,2500,7/29/92,1/18/08,8/6/92,11/4/92,2011-10-14 16:38:47 EDT
111869913,950641,,KAISER PERMANENTE LOS ANGELES MEDICAL CENTER,4867 SUNSET BL.,LOS ANGELES,CA,90027,A,0,N,H,8069,0,B,B,,Y,,,,,,,,,,,0,N090    000014400,25000,7/29/92,1/17/08,8/6/92,9/4/92,2011-10-14 16:38:47 EDT
111869921,950641,,"ERIC FUGIER, DDS","9201 SUNSET BLVD.,SUITE 901",LOS ANGELES,CA,90069,A,0,N,H,8049,0,B,A,,N,,,,,,,,,,,0,,4,8/5/92,,8/14/92,1/27/93,2011-10-14 16:38:47 EDT
111869939,950641,,J.T.& A/TYPOGRAPHIC COMMUNICATION,606 N. LARCHMONT BLVD.,LOS ANGELES,CA,90004,A,0,N,H,7336,0,B,A,,N,,,,,,,,,,,0,,12,8/7/92,,8/19/92,1/26/94,2011-10-14 16:38:47 EDT
111869947,950641,,BETH AVOT,7721 BEVERLY BLVD.,LOS ANGELES,CA,90036,A,0,N,H,8361,0,B,B,,N,,,,,,,,,,,0,,7,8/10/92,,8/14/92,9/24/92,2011-10-14 16:38:47 EDT
111869954,950641,,INVESTOR'S BUSINESS DAILY,1941 ARMACOST AVE.,LOS ANGELES,CA,90025,A,0,N,H,2711,0,B,B,,N,,,,,,,,,,,0,N090    000009045,50,8/26/92,12/21/07,9/4/92,2/10/93,2011-10-14 16:38:47 EDT
111869962,950641,,FMS CORPORATION,12637 BEATRICE ST.,LOS ANGELES,CA,90066,A,0,N,H,3795,0,B,B,,N,,,,X,,,,,,,0,N090    000009221,200,10/7/92,1/4/08,10/13/92,1/27/93,2011-10-14 16:38:47 EDT
111869970,950641,,S & H CLEANERS,1556 W. 6TH STREET,LOS ANGELES,CA,90057,A,0,N,H,7216,0,C,D,I,A,,,,,,,,,,,0,,,12/27/91,,12/27/91,12/30/91,2011-10-14 16:38:47 EDT
111869988,950641,,UC LOS ANGELES MEDICAL CENTER,CIRCLE DRIVE 4TH FLOOR  RM.47252,LOS ANGELES,CA,90037,A,0,N,H,8069,0,B,B,,Y,,,,,,,,,,,0,N090    000007953,10,12/30/91,1/18/08,12/31/91,1/23/92,2011-10-14 16:38:47 EDT
111869996,950641,,ACCU-CUT INC,2060 E. IMPERIAL HWY.,EL SEGUNDO,CA,90245,A,0,N,S,1771,0,G,B,,N,,X,,,,,,417 W. 130TH ST.,LOS ANGELES,CA,90061,N090    000008011,1,1/2/92,12/19/07,1/2/92,1/9/92,2011-10-14 16:38:47 EDT
111870002,950641,,A & M DRYWALL CORP.,1562 W. 4TH ST.,LOS ANGELES,CA,90057,A,0,N,S,1742,0,A,A,,B,,X,,,,,,7603 FIRESTONE BLVD. #D-6,DOWNEY,CA,90241,,1,1/9/92,,1/23/92,3/19/92,2011-10-14 16:38:47 EDT
111870010,950641,,DAV EL LOS ANGELES INC,5223 W. IMPERIAL HWY.,LOS ANGELES,CA,90045,A,0,N,S,7514,0,B,A,,N,X,,,,,,,9641 SUNSET BLVD.,BEVERLY HILLS,CA,90210,N090    000008008,60,1/21/92,8/30/07,2/4/92,3/3/94,2011-10-14 16:38:47 EDT
111870028,950641,,EXCEL PAVING COMPANY,SECOND ST. & N. ARDMORE AVE.,MANHATTAN BEACH,CA,90266,A,0,N,S,1611,0,C,A,,Y,,X,,,,,,2230 LEMON AVE.,LONG BEACH,CA,90806,N090    000004861,7,5/16/91,12/31/07,5/16/91,8/27/91,2011-10-14 16:38:47 EDT
111870036,950641,,CULVER CITY TRANSMISSION,11167 WASHINGTON BLVD.,CULVER CITY,CA,90230,A,0,N,S,7537,0,B,A,,N,X,,,,,,,,,,0,,8,5/16/91,,5/16/91,8/27/91,2011-10-14 16:38:47 EDT
111870044,950641,,ACCURATE FRAMING,9906 SUNSET BLVD.,EVERLY HILLS,CA,90210,A,0,N,S,1522,0,A,A,,B,,X,,,,,,22654 BALTAR ST.,WEST HILLS,CA,91304,,6,5/21/91,,5/21/91,8/26/91,2011-10-14 16:38:47 EDT
111870051,950641,,RICK BARNES CONSTRUCTION,9906 SUNSET BLVD.,BEVERLY HILLS,CA,90210,A,0,N,S,1522,0,G,A,,B,,X,,,,,,3404 SIERRA VISTA AVE.,GLENDALE,CA,91208,,1,5/21/91,,5/21/91,6/7/91,2011-10-14 16:38:47 EDT
111870069,950641,,"ATLAS STEEL, INC.",9906 SUNSET BLVD.,BEVERLY HILLS,CA,90210,A,0,N,S,1791,0,G,A,,N,,X,,,,,,20555 SUPERIOR ST.,CHATSWORTH,CA,91311,,2,5/21/91,,5/21/91,2/17/94,2011-10-14 16:38:47 EDT
111870077,950641,,"OLD ENGLISH MILLING & WOODWORKS, INC.",9906 SUNSET BL.,BEVERLY HILLS,CA,90210,A,0,N,S,2511,0,G,A,,N,,,,,,,,19091 PARTHENIA ST.,NORTHRIDGE,CA,91324,N090    000005663,3,5/21/91,1/7/08,5/21/91,9/8/94,2011-10-14 16:38:47 EDT
111870085,950641,,TRI-COUNTY DECKING INC.,200 S. MORENO DR.,BEVERLY HILLS,CA,90212,A,0,N,S,1791,0,C,A,,N,,X,,,,,,2207 KLAMATH DR.,CAMARILLO,CA,93010,,5,5/21/91,,5/21/91,9/8/94,2011-10-14 16:38:47 EDT
111870093,950641,,"OLGUIN RUTHERFORD DEVELOPMENT, INC.",308 MARINE,MANHATTAN BEACH,CA,90266,A,0,N,S,1522,0,C,A,,N,,X,,,,,,2306 PACIFIC COAST HWY.,HERMOSA BEACH,CA,90254,,6,5/21/91,,5/21/91,9/8/94,2011-10-14 16:38:47 EDT
111870119,950641,,MIKE'S SERVICE,3465 MANDERVILLE CANYON RD.,LOS ANGELES,CA,90049,A,0,N,S,1799,0,B,A,,B,,,,,,,,3952 CITRUS DR.,PALMDALE,CA,93550,,4,5/23/91,,5/23/91,7/17/91,2011-10-14 16:38:47 EDT
111870127,950641,,C.N. LOOPS,6300 IMPERIAL HWY.,LOS ANGELES,CA,90045,A,0,N,S,1622,0,C,A,,N,,X,,,,,,915 WESTMINSTER AVENUE,ALHAMBRA,CA,91803,,4,5/23/91,,5/23/91,7/23/92,2011-10-14 16:38:47 EDT
111870135,950641,,"J.M.S.D.TELECOMMUNICATIONS, INC.",421NORMANDIE,LOS ANGELES,CA,90020,A,0,N,S,1731,0,C,A,,N,,X,,,,,,4834 TALMADGE ROAD,MOORPARK,CA,93021,,1,5/28/91,,5/28/91,3/11/94,2011-10-14 16:38:47 EDT
111870143,950641,,"TETRAFLOUR,INC.",2051 E.MAPLE AVE.,EL SEGUNDO,CA,90245,A,0,N,S,3999,0,A,A,,N,X,,,,,,,,,,0,,160,5/31/91,,6/4/91,1/17/95,2011-10-14 16:38:47 EDT
111870150,950641,,LA CITY PUBLIC WORKS - HYPERION,12000 VISTA DEL MAR,PLAYA DEL REY,CA,90293,B,0,N,S,4952,0,B,A,,Y,X,,,,,,,,,,0,N090    000016261,800,6/3/91,7/21/10,6/3/91,9/13/91,2011-10-14 16:38:47 EDT
111870168,950641,,GUST K. NEWBERG CONSTRUCTION CO.,7682 W. IMPERIAL HWY.,PLAYA DEL REY,CA,90293,A,0,N,S,1623,0,G,A,,Y,,X,,,,,,750 S. RESERVOIR AVE.,POMONA,CA,91767,N090    000002918,50,6/3/91,12/21/07,6/3/91,9/19/91,2011-10-14 16:38:47 EDT
111870176,950641,,"GARY DRAKE,INC.",217-32ND ST.,MANHANTTAN BEACH,CA,90266,A,0,N,S,1522,0,C,A,,N,,X,,,,,,4040 DEL REY AVE.#12,MARINA DEL REY,CA,90292,,6,6/7/91,,6/7/91,6/28/94,2011-10-14 16:38:47 EDT
111870184,950641,,TUTOR-SALIBA-PERINI,12000 VISTA DEL MAR,PLAYA DEL REY,CA,90293,A,0,N,S,1623,0,C,A,,Y,,X,,,,,,,,,0,N090    000004164,25,6/7/91,1/15/08,6/7/91,7/19/91,2011-10-14 16:38:47 EDT
111870192,950641,,RTR DEVELOPMENT,224 MONTEREY,HERMOSA BEACH,CA,90254,A,0,N,S,1799,0,C,A,,B,,X,,,,,,1728 W.166TH ST.,GARDENA,CA,90247,,2,6/7/91,,6/7/91,10/1/91,2011-10-14 16:38:47 EDT
111870200,950641,,"MLK-RON,INC.",1315-3TH ST.,SANTA MONICA,CA,90401,A,0,N,S,1542,0,B,A,,B,,X,,,,,,11045 MAPLE AVE.,BLOOMINGTON,CA,92316,,1,6/11/91,,6/11/91,8/19/91,2011-10-14 16:38:47 EDT
111870218,950641,,"AUERBACH CONSTRUCTION, INC.",1315-THIRD ST.,SANTA MONICA,CA,90401,A,0,N,S,1542,0,B,A,,N,,X,,,,,,12300 WILSHIRE BL. 4TH FL.,LOS ANGELES,CA,90025,N090    000005092,2,6/10/91,12/24/07,6/11/91,8/19/91,2011-10-14 16:38:47 EDT
111870226,950641,,CONTINENTAL DEVELOPMENT CORP,2341 ROSECRANS,EL SEGUNDO,CA,90245,A,0,N,S,1771,0,B,A,,N,,X,,,,,,2041 ROSECRANS,EL SEGUNDO,CA,90245,N090    000005211,3,6/13/91,12/21/07,6/13/91,7/8/91,2011-10-14 16:38:47 EDT
111870234,950641,,KETTERING & KRUSSMAN INC,2361 ROSECRANS,EL SEGUNDO,CA,90245,A,0,N,S,1771,0,G,A,,Y,,X,,,,,,11700 E.166TH ST.,ARTESIA,CA,90701,N090    000005198,12,6/13/91,12/21/07,6/13/91,7/16/91,2011-10-14 16:38:47 EDT
111870242,950641,,PECK-FAGER CORP.,2361 ROSECRANS AVE.,MANHATTAN BEACH,CA,90266,A,0,N,S,1771,0,G,A,,Y,,X,,,,,,509 N. ALCOA CIRCLE,CORONA,CA,91720,N090    000003959,20,6/13/91,1/9/08,6/13/91,7/16/91,2011-10-14 16:38:47 EDT
111870259,950641,,"PRECAST ERECTORS,INC.",2361 ROSECRANS AVE.,EL SEGUNDO,CA,90245,A,0,N,S,1771,0,G,A,,Y,,X,,,,,,1340 TRINITY BL.,EULESS,TX,76039,N090    000005372,6,6/18/91,1/9/08,6/18/91,7/16/91,2011-10-14 16:38:47 EDT
111870267,950641,,DING'S CONSTRUCTION INC,3011 BEVERLY GLEN CIR.,LOS ANGELES,CA,90024,A,0,N,S,1711,0,B,A,,N,,X,,,,,,6361 TRELAWNEY AVE.,TEMPLE CITY,CA,91780,N090    000005186,3,6/20/91,10/23/07,6/20/91,6/28/94,2011-10-14 16:38:47 EDT
111870275,950641,,BOB CORRY,4404 STRAND,MANHATTAN BEACH,CA,90254,A,0,N,S,1522,0,C,A,,B,,X,,,,,,1456 LOMA,HERMOSA BEACH,CA,90254,,7,6/20/91,,6/21/91,10/2/91,2011-10-14 16:38:47 EDT
111870283,950641,,I.S.T MECHANICAL CORP.,9900 VISTA DEL MAR,LOS ANGELES,CA,90745,A,0,N,S,1711,0,C,A,,B,,X,,,,,,1070 E.233RD,LOS ANGELES,CA,90291,,2,6/21/91,,6/21/91,8/27/91,2011-10-14 16:38:47 EDT
111870291,950641,,"ERICSON EXECUTIVES,INC.",10424 VENICE BLVD.,LOS ANGELES,CA,90034,A,0,N,S,7699,0,B,A,,B,X,,,,,,,,,,0,,6,6/21/91,,6/21/91,10/2/91,2011-10-14 16:38:47 EDT
111870309,950641,,SHEA TRAYLOR INC,7600 W. IMPERIAL HWY.,LOS ANGELES,CA,90045,A,0,N,S,1542,0,C,A,,N,,X,,,,,,,,,0,N090    000005330,9,6/21/91,1/18/08,6/21/91,4/28/92,2011-10-14 16:38:47 EDT
111870317,950641,,GEORGE D.WIDMAN INC.,17823 EVELYN AVE.,GARDENA,CA,90247,A,0,N,S,3444,0,C,A,,N,X,,,,,,,P.O.BOX 3130,GARDENA,CA,90247,N090    000005131,42,6/25/91,1/9/08,6/28/91,6/29/94,2011-10-14 16:38:47 EDT
111870325,950641,,SAFE PLASTERING CORP.,308 MARINE,MANHATTAN BEACH,CA,90266,A,0,N,S,1741,0,C,A,,N,,X,,,,,,6805 SOMERSET,PARAMOUNT,CA,90723,,3,6/27/91,,6/28/91,7/1/94,2011-10-14 16:38:47 EDT
111870333,950641,,LA CITY LA WORLD AIRPORTS - LA WORLD AIRPORT,TERMINALS 2 AND 3,LOS ANGELES,CA,90045,B,0,N,S,9221,0,G,A,,Y,,,,,,,,P. O. BOX 92216,LOS ANGELES,CA,90009,N090    000008526,150,4/10/92,1/14/08,4/14/92,7/27/92,2011-10-14 16:38:47 EDT
111870341,950641,,FEDERAL SIGN,3515 WILSHIRE BL.,LOS ANGELES,CA,90010,A,0,N,S,1799,0,B,A,,N,,,,,,,,3210 S. CRODDY WY.,SANTA ANA,CA,92704,N090    000008000,5,12/27/91,1/4/08,12/30/91,7/10/92,2011-10-14 16:38:47 EDT
111870358,950641,,NATURAL HISTORY MUSEUM OF LOS ANGELES COUNTY,900 EXPOSITION BLVD.,LOS ANGELES,CA,90037,B,0,N,H,8412,0,B,A,,Y,,,,,,,,,,,0,N090    000007956,250,1/31/92,8/24/07,3/6/92,7/28/92,2011-10-14 16:38:47 EDT
111870366,950641,,SHUWA INVESTMENTS CORPORATION,6222 WILSHIRE BLVD,LOS ANGELES,CA,90048,A,0,N,H,6531,0,G,A,,N,,,,,,,,801 S. GRAND AVE. #600,LOS ANGELES,CA,90017,,3,2/19/92,,4/15/92,4/21/92,2011-10-14 16:38:47 EDT
111870374,950641,,SOUTHERN CALIFORNIA ROOFING COMPANY,6222 WILSHIRE BLVD.,LOS ANGELES,CA,90048,A,0,N,H,1761,0,A,A,,N,,,,,,,,9623 E. IMPERIAL HWY,DOWNEY,CA,90242,,21,2/21/92,,4/13/92,4/23/92,2011-10-14 16:38:47 EDT
111870382,950641,,REALTY WORLD JOHNSON & JOHNSON,"728 S. LA BREA, SUITE 200",LOS ANGELES,CA,90036,A,0,N,H,6531,0,B,A,,N,,,,,,,,"3717 S LA BREA, SUITE 101",LOS ANGELES,CA,90036,,18,2/25/92,,3/24/92,6/30/94,2011-10-14 16:38:47 EDT
111870390,950641,,CHAPMAN EVANS COMPANY,728 S. LA BREA,LOS ANGELES,CA,90036,A,0,N,H,6531,0,G,A,,N,,,,,,,,5657 WILSHIRE BLVD. #300,LOS ANGELES,CA,90036,,1,2/25/92,,3/24/92,7/28/92,2011-10-14 16:38:47 EDT
111870408,950641,,"ENKAY ENGINEERING & EQUIPMENT CO., INC.",7135 HOLLYWOOD BL.,LOS ANGELES,CA,90046,A,0,N,H,1799,0,B,A,,N,,,,,,,,878 W. 18TH ST.,COSTA MESA,CA,92627,N090    000008288,4,2/28/92,12/31/07,5/18/92,6/28/94,2011-10-14 16:38:47 EDT
111870416,950641,,"R.E. WILLIAMS & SONS, INC.","11301 WILSHIRE BLVD.,BLDG. 114",LOS ANGELES,CA,90073,A,0,N,H,1799,0,B,A,,N,,,,,,,,"1745 BORDER AVE.,BLDG.114",TORRANCE,CA,90501,,35,3/13/92,,4/3/92,1/23/95,2011-10-14 16:38:47 EDT
111870424,950641,,CHILDRENS HOSPITAL LOS ANGELES,4650 SUNSET BLVD.,LOS ANGELES,CA,90027,A,0,N,H,8062,0,B,A,,N,,,,,,,,"4650 SUNSET BLVD., MAIL STOP #27",LOS ANGELES,CA,90027,N090    000016484,10,3/17/92,3/3/10,5/20/92,6/30/92,2011-10-14 16:38:47 EDT
111870432,950641,,OLSON CONSTRUCTION,651 KNOX ST.,GARDENA,CA,90248,A,0,N,H,1541,0,B,A,,N,,,,,,,,,,,0,,2,3/20/92,,4/22/92,5/18/92,2011-10-14 16:38:47 EDT
111870440,950641,,AMATO HAIR STUDIO,9908 SANTA MONICA BLVD.,BEVERLY HILLS,CA,90212,A,0,N,H,7231,0,B,A,,N,,,,,,,,,,,0,,11,3/31/92,,4/16/92,7/21/92,2011-10-14 16:38:47 EDT
111870457,950641,,DI-FABRIZIO SHOE REPAIR,6276 W. 3RD ST.,LOS ANGELES,CA,90036,A,0,N,H,7251,0,B,A,,N,,,,,,,,,,,0,,4,4/3/92,,4/22/92,7/23/92,2011-10-14 16:38:47 EDT
111870465,950641,,"STAGEN REALTY AND MANAGEMENT, INC.",270 N. CANON DR.,BEVERLY HILLS,CA,90210,A,0,N,H,6531,0,B,A,,N,,,,,,,,250 N. CANON DR.,BEVERLY HILLS,CA,90210,,11,4/23/92,,6/12/92,7/27/92,2011-10-14 16:38:47 EDT
111870473,950641,,WYLE LABORATORIES ELECTRIC ENCLOSURES,225 S. AVIATION BLVD.,EL SEGUNDO,CA,90245,A,0,N,H,2514,0,B,A,,Y,,,,,,,,,,,0,,70,5/7/92,,6/22/92,7/29/92,2011-10-14 16:38:47 EDT
111870481,950641,,FEDEX CORPORATION,7401 WORLD WAY WEST,LOS ANGELES,CA,90045,A,0,N,H,4215,0,B,B,,N,,,,,,,,,,,0,N090    000025249,400,5/15/92,8/9/13,5/26/94,7/6/94,2013-08-12 01:01:19 EDT
111870499,950641,,BUCK CONSULTANTS,1801 CENTURY PK.EAST,LOS ANGELES,CA,90025,A,0,N,H,8748,0,B,A,,N,,,,,,,,,,,0,,27,5/14/92,,5/29/92,6/1/92,2011-10-14 16:38:47 EDT
111870507,950641,,UNIVERSITY OF SOUTHERN CALIFORNIA,3518 TROUSDALE PARKWAY,LOS ANGELES,CA,90089,A,0,N,H,8221,0,B,B,,N,,,,,,,,,,,0,,13000,5/28/92,,6/30/92,9/1/92,2011-10-14 16:38:47 EDT
111870515,950641,,KROMA VISION INC.,2700 PACIFIC AVENUE,LOS ANGELES,CA,90291,A,0,N,H,3231,0,B,A,,N,,,,,,,,,,,0,,7,6/2/92,,8/5/92,1/27/93,2011-10-14 16:38:47 EDT
111870523,950641,,HASEKO-DUNN,10390 SANTA MONICA BLVD.,LOS ANGELES,CA,90025,A,0,N,H,6531,0,B,A,,N,,,,,,,,5933 W. CENTURY BLVD. #218,LOS ANGELES,CA,90045,,1,6/4/92,,6/29/92,7/14/92,2011-10-14 16:38:47 EDT
111870531,950641,,PRO-FLOOR INC.,2120 PARK PLACE,EL SEGUNDO,CA,90245,A,0,N,H,1752,0,B,A,,Y,,,,,,,,2804 GIBRAY ST.,LOS ANGELES,CA,90039,,4,6/9/92,,6/25/92,7/31/92,2011-10-14 16:38:47 EDT
111870549,950641,,CENTRAL PARKING SYSTEM,11601 WILSHIRE BLVD.,LOS ANGELES,CA,90025,A,0,N,H,7299,0,B,A,,N,,,,,,,,,,,0,,35,6/16/92,,6/26/92,8/12/92,2011-10-14 16:38:47 EDT
111870556,950641,,SCREEN ACTORS GUILD,7015 HOLLYWOOD BLVD.,LOS ANGELES,CA,90028,A,0,N,H,8631,0,B,B,,Y,,,,,,,,7065 HOLLYWOOD BLVD.,HOLLYWOOD,CA,90028,,165,6/24/92,,8/4/92,9/1/92,2011-10-14 16:38:47 EDT
111870564,950641,,SUTTON BARTH AND VENNARY,"145 S. FAIRFAX AVE., STE. 310",LOS ANGELES,CA,90036,A,0,N,H,7922,0,B,A,,N,,,,,,,,,,,0,N090    000008206,30,4/9/92,1/18/08,5/11/92,5/26/92,2011-10-14 16:38:47 EDT
111870572,950641,,STAR-BABY,"10250 SANTA MONICA BLVD.,BLDG. 2",LOS ANGELES,CA,90067,A,0,N,H,5641,0,B,A,,N,,,,,,,,,,,0,,6,4/8/92,,5/20/92,6/11/92,2011-10-14 16:38:47 EDT
111870580,950641,,BEVERLY WILSHIRE INVESTMENT CO,9454 WILSHIRE BL.,BEVERLY HILLS,CA,90212,A,0,N,H,6512,0,B,A,,N,,,,,,,,,,,0,N090    000008070,5,3/9/92,12/31/07,4/10/92,7/21/92,2011-10-14 16:38:47 EDT
111870598,950641,,PAC BELL,301 S. LA BREA,INGLEWOOD,CA,90301,A,0,N,H,4813,0,B,A,,Y,,,,,,,,,,,0,N090    000008009,50,2/4/92,1/14/08,3/6/92,3/24/93,2011-10-14 16:38:47 EDT
111870606,950641,,NATIONAL TECHNICAL SYSTEMS INC,5320 W. 104TH ST.,LOS ANGELES,CA,90045,A,0,N,H,8734,0,B,A,,N,,,,,,,,,,,0,N090    000000154,35,4/2/91,5/9/11,4/10/91,9/14/92,2011-10-14 16:38:47 EDT
111870614,950641,,"WEST HOLLYWOOD STATION, LA COUNTY SHERIFF'S DEPT.",720 N. SAN VICENTE BLVD.,WEST HOLLYWOOD,CA,90069,B,0,N,H,9221,0,B,B,,Y,,,,,,,,,,,0,,8000,3/27/91,,5/21/91,9/14/92,2011-10-14 16:38:47 EDT
111870622,950641,,"NORTH STAR COMPANY, INC.",14912 SO. BROADWAY,GARDENA,CA,90248,A,0,N,H,3355,0,B,A,,B,,,,,,,,,,,0,,70,7/1/91,,7/9/91,10/2/91,2011-10-14 16:38:47 EDT
111870630,950641,,HERMOSA BEACH GENERAL SERVICES,1035 VALLEY DR.,HERMOSA BEACH,CA,90245,B,0,N,H,9221,0,B,B,,Y,,,,,,,,1315 VALLEY DR.,HERMOSA BEACH,CA,90245,N090    000000059,33,3/26/91,10/23/07,4/2/91,8/27/91,2011-10-14 16:38:47 EDT
111870648,950641,,HYATT WILSHIRE HOTEL,3515 WILSHIRE BLVD.,LOS ANGELES,CA,90010,A,0,N,S,7011,0,G,B,,Y,X,,,,,,,P.O. BOX 761099,LOS ANGELES,CA,90076,,250,12/27/91,,12/30/91,7/14/92,2011-10-14 16:38:47 EDT
